"Subject","Start Date","Start Time","End Date","End Time","All Day Event","Description","Location","Private"
"КАП; БГЭУ: 2/402; (ИТ); 25 ДЦИ-12; (Лаб-8); неделя: 4","09/25/2025","13:05","09/25/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/402; (Информационные технологии); 25 ДЦИ-12; (Лабораторные занятия); неделя: 4","БГЭУ: 2/402","True"
"КАП; БГЭУ: 5/319; (ИИО); 24 ДГЭ-1; (лек-5); неделя: 4","09/25/2025","16:05","09/25/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 5/319; (ИТ-инфраструктура организации); 24 ДГЭ-1; (лекции); неделя: 4","БГЭУ: 5/319","True"
"КАП; БГЭУ: 4/601; (ЦТПД); 24 ДКУ-1б; (Лаб-14); неделя: 4","09/26/2025","8:15","09/26/2025","9:35","False","Ковалёв Александр Петрович; БГЭУ: 4/601; (Цифровые технологии представления данных); 24 ДКУ-1б; (Лабораторные занятия); неделя: 4","БГЭУ: 4/601","True"
"КАП; БГЭУ: 4/601; (ЦТПД); 24 ДКР-1б; (Лаб-14); неделя: 4","09/26/2025","9:45","09/26/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 4/601; (Цифровые технологии представления данных); 24 ДКР-1б; (Лабораторные занятия); неделя: 4","БГЭУ: 4/601","True"
"КАП; БГЭУ: 5/216; (ИИО); 24 ДГЭ-12; (Лаб-7); неделя: 4","09/26/2025","16:05","09/26/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 5/216; (ИТ-инфраструктура организации); 24 ДГЭ-12; (Лабораторные занятия); неделя: 4","БГЭУ: 5/216","True"
"КАП; БГЭУ: 2/405; (УИИОИАИТ); 22 ДЦИ-22; (Лаб-9); неделя: 6","10/06/2025","16:05","10/06/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-22; (Лабораторные занятия); неделя: 6","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/301; (УИИОИАИТ); 22 ДЦИ-12; (Лаб-9); неделя: 6","10/06/2025","19:15","10/06/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-12; (Лабораторные занятия); неделя: 6","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКР-1б; (Лаб-15); неделя: 6","10/07/2025","9:45","10/07/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКР-1б; (Лабораторные занятия); неделя: 6","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКУ-1б; (Лаб-15); неделя: 6","10/07/2025","11:15","10/07/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКУ-1б; (Лабораторные занятия); неделя: 6","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-12; (Лаб-6); неделя: 6","10/07/2025","13:05","10/07/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-12; (Лабораторные занятия); неделя: 6","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-22; (Лаб-6); неделя: 6","10/07/2025","14:35","10/07/2025","15:55","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-22; (Лабораторные занятия); неделя: 6","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/301; (УИИОИАИТ); 22 ДЦИ-12; (Лаб-10); неделя: 6","10/07/2025","17:45","10/07/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-12; (Лабораторные занятия); неделя: 6","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/401; (УИИОИАИТ); 22 ДЦИ-22; (Лаб-10); неделя: 6","10/07/2025","19:15","10/07/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-22; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/406; (ИТ); 25 ДЦС-12; (Лаб-8); неделя: 6","10/08/2025","16:05","10/08/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/406; (Информационные технологии); 25 ДЦС-12; (Лабораторные занятия); неделя: 6","БГЭУ: 2/406","True"
"КАП; БГЭУ: 2/401; (ЭЭИС); 22 ДЦИ-11; (Лаб-13); неделя: 6","10/08/2025","17:45","10/08/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Экономическая эффективность информационных систем); 22 ДЦИ-11; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/405; (ЭЭИС); 22 ДЦИ-21; (Лаб-14); неделя: 6","10/08/2025","19:15","10/08/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Экономическая эффективность информационных систем); 22 ДЦИ-21; (Лабораторные занятия); неделя: 6","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/402; (ИТ); 25 ДЦИ-22; (Лаб-10); неделя: 6","10/09/2025","11:15","10/09/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 2/402; (Информационные технологии); 25 ДЦИ-22; (Лабораторные занятия); неделя: 6","БГЭУ: 2/402","True"
"КАП; БГЭУ: 2/402; (ИТ); 25 ДЦИ-12; (Лаб-9); неделя: 6","10/09/2025","13:05","10/09/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/402; (Информационные технологии); 25 ДЦИ-12; (Лабораторные занятия); неделя: 6","БГЭУ: 2/402","True"
"КАП; БГЭУ: 5/319; (ИИО); 24 ДГЭ-1; (лек-6); неделя: 6","10/09/2025","16:05","10/09/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 5/319; (ИТ-инфраструктура организации); 24 ДГЭ-1; (лекции); неделя: 6","БГЭУ: 5/319","True"
"КАП; БГЭУ: 4/601; (ЦТПД); 24 ДКУ-1б; (Лаб-16); неделя: 6","10/10/2025","8:15","10/10/2025","9:35","False","Ковалёв Александр Петрович; БГЭУ: 4/601; (Цифровые технологии представления данных); 24 ДКУ-1б; (Лабораторные занятия); неделя: 6","БГЭУ: 4/601","True"
"КАП; БГЭУ: 4/601; (ЦТПД); 24 ДКР-1б; (Лаб-16); неделя: 6","10/10/2025","9:45","10/10/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 4/601; (Цифровые технологии представления данных); 24 ДКР-1б; (Лабораторные занятия); неделя: 6","БГЭУ: 4/601","True"
"КАП; БГЭУ: 5/216; (ИИО); 24 ДГЭ-12; (Лаб-8); неделя: 6","10/10/2025","16:05","10/10/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 5/216; (ИТ-инфраструктура организации); 24 ДГЭ-12; (Лабораторные занятия); неделя: 6","БГЭУ: 5/216","True"
"КАП; БГЭУ: 2/405; (УИИОИАИТ); 22 ДЦИ-22; (Лаб-11); неделя: 8","10/20/2025","16:05","10/20/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-22; (Лабораторные занятия); неделя: 8","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/301; (УИИОИАИТ); 22 ДЦИ-12; (Лаб-11); неделя: 8","10/20/2025","19:15","10/20/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-12; (Лабораторные занятия); неделя: 8","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКР-1б; (Лаб-17); неделя: 8","10/21/2025","9:45","10/21/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКР-1б; (Лабораторные занятия); неделя: 8","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКУ-1б; (Лаб-17); неделя: 8","10/21/2025","11:15","10/21/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКУ-1б; (Лабораторные занятия); неделя: 8","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-12; (Лаб-7); неделя: 8","10/21/2025","13:05","10/21/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-12; (Лабораторные занятия); неделя: 8","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-22; (Лаб-7); неделя: 8","10/21/2025","14:35","10/21/2025","15:55","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-22; (Лабораторные занятия); неделя: 8","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/405; (ИТ); 25 ДЦИ-12; (Лаб-10); неделя: 8","10/21/2025","16:05","10/21/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Информационные технологии); 25 ДЦИ-12; (Лабораторные занятия); неделя: 8","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/301; (УИИОИАИТ); 22 ДЦИ-12; (Лаб-12); неделя: 8","10/21/2025","17:45","10/21/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-12; (Лабораторные занятия); неделя: 8","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/401; (УИИОИАИТ); 22 ДЦИ-22; (Лаб-12); неделя: 8","10/21/2025","19:15","10/21/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-22; (Лабораторные занятия); неделя: 8","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/406; (ИТ); 25 ДЦС-12; (Лаб-9); неделя: 8","10/22/2025","16:05","10/22/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/406; (Информационные технологии); 25 ДЦС-12; (Лабораторные занятия); неделя: 8","БГЭУ: 2/406","True"
"КАП; БГЭУ: 2/401; (ЭЭИС); 22 ДЦИ-11; (Лаб-14); неделя: 8","10/22/2025","17:45","10/22/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Экономическая эффективность информационных систем); 22 ДЦИ-11; (Лабораторные занятия); неделя: 8","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/405; (ЭЭИС); 22 ДЦИ-21; (Лаб-15); неделя: 8","10/22/2025","19:15","10/22/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Экономическая эффективность информационных систем); 22 ДЦИ-21; (Лабораторные занятия); неделя: 8","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/402; (ИТ); 25 ДЦИ-22; (Лаб-11); неделя: 8","10/23/2025","11:15","10/23/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 2/402; (Информационные технологии); 25 ДЦИ-22; (Лабораторные занятия); неделя: 8","БГЭУ: 2/402","True"
"КАП; БГЭУ: 2/402; (ИТ); 25 ДЦИ-12; (Лаб-11); неделя: 8","10/23/2025","13:05","10/23/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/402; (Информационные технологии); 25 ДЦИ-12; (Лабораторные занятия); неделя: 8","БГЭУ: 2/402","True"
"КАП; БГЭУ: 5/319; (ИИО); 24 ДГЭ-1; (лек-7); неделя: 8","10/23/2025","16:05","10/23/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 5/319; (ИТ-инфраструктура организации); 24 ДГЭ-1; (лекции); неделя: 8","БГЭУ: 5/319","True"
"КАП; БГЭУ: 4/601; (ЦТПД); 24 ДКУ-1б; (Лаб-18); неделя: 8","10/24/2025","8:15","10/24/2025","9:35","False","Ковалёв Александр Петрович; БГЭУ: 4/601; (Цифровые технологии представления данных); 24 ДКУ-1б; (Лабораторные занятия); неделя: 8","БГЭУ: 4/601","True"
"КАП; БГЭУ: 4/601; (ЦТПД); 24 ДКР-1б; (Лаб-18); неделя: 8","10/24/2025","9:45","10/24/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 4/601; (Цифровые технологии представления данных); 24 ДКР-1б; (Лабораторные занятия); неделя: 8","БГЭУ: 4/601","True"
"КАП; БГЭУ: 5/216; (ИИО); 24 ДГЭ-12; (Лаб-9); неделя: 8","10/24/2025","16:05","10/24/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 5/216; (ИТ-инфраструктура организации); 24 ДГЭ-12; (Лабораторные занятия); неделя: 8","БГЭУ: 5/216","True"
"КАП; БГЭУ: 2/405; (УИИОИАИТ); 22 ДЦИ-22; (Лаб-13); неделя: 10","11/03/2025","16:05","11/03/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-22; (Лабораторные занятия); неделя: 10","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/301; (УИИОИАИТ); 22 ДЦИ-12; (Лаб-13); неделя: 10","11/03/2025","19:15","11/03/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-12; (Лабораторные занятия); неделя: 10","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКР-1б; (Лаб-19); неделя: 10","11/04/2025","9:45","11/04/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКР-1б; (Лабораторные занятия); неделя: 10","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКУ-1б; (Лаб-19); неделя: 10","11/04/2025","11:15","11/04/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКУ-1б; (Лабораторные занятия); неделя: 10","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-12; (Лаб-8); неделя: 10","11/04/2025","13:05","11/04/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-12; (Лабораторные занятия); неделя: 10","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-22; (Лаб-8); неделя: 10","11/04/2025","14:35","11/04/2025","15:55","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-22; (Лабораторные занятия); неделя: 10","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/405; (ИТ); 25 ДЦИ-12; (Лаб-12); неделя: 10","11/04/2025","16:05","11/04/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Информационные технологии); 25 ДЦИ-12; (Лабораторные занятия); неделя: 10","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/301; (УИИОИАИТ); 22 ДЦИ-12; (Лаб-14); неделя: 10","11/04/2025","17:45","11/04/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-12; (Лабораторные занятия); неделя: 10","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/401; (УИИОИАИТ); 22 ДЦИ-22; (Лаб-14); неделя: 10","11/04/2025","19:15","11/04/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-22; (Лабораторные занятия); неделя: 10","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/406; (ИТ); 25 ДЦС-12; (Лаб-10); неделя: 10","11/05/2025","16:05","11/05/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/406; (Информационные технологии); 25 ДЦС-12; (Лабораторные занятия); неделя: 10","БГЭУ: 2/406","True"
"КАП; БГЭУ: 2/401; (ЭЭИС); 22 ДЦИ-11; (Лаб-15); неделя: 10","11/05/2025","17:45","11/05/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Экономическая эффективность информационных систем); 22 ДЦИ-11; (Лабораторные занятия); неделя: 10","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/405; (ЭЭИС); 22 ДЦИ-21; (Лаб-16); неделя: 10","11/05/2025","19:15","11/05/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Экономическая эффективность информационных систем); 22 ДЦИ-21; (Лабораторные занятия); неделя: 10","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/402; (ИТ); 25 ДЦИ-22; (Лаб-12); неделя: 10","11/06/2025","11:15","11/06/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 2/402; (Информационные технологии); 25 ДЦИ-22; (Лабораторные занятия); неделя: 10","БГЭУ: 2/402","True"
"КАП; БГЭУ: 2/402; (ИТ); 25 ДЦИ-12; (Лаб-13); неделя: 10","11/06/2025","13:05","11/06/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/402; (Информационные технологии); 25 ДЦИ-12; (Лабораторные занятия); неделя: 10","БГЭУ: 2/402","True"
"КАП; БГЭУ: 5/220; (ИИО); 24 ДГЭ-1; (лек-8); неделя: 10","11/06/2025","16:05","11/06/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 5/220; (ИТ-инфраструктура организации); 24 ДГЭ-1; (лекции); неделя: 10","БГЭУ: 5/220","True"
"КАП; БГЭУ: 2/405; (УИИОИАИТ); 22 ДЦИ-22; (Лаб-15); неделя: 12","11/17/2025","16:05","11/17/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-22; (Лабораторные занятия); неделя: 12","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/301; (УИИОИАИТ); 22 ДЦИ-12; (Лаб-15); неделя: 12","11/17/2025","19:15","11/17/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-12; (Лабораторные занятия); неделя: 12","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКР-1б; (Лаб-20); неделя: 12","11/18/2025","9:45","11/18/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКР-1б; (Лабораторные занятия); неделя: 12","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКУ-1б; (Лаб-20); неделя: 12","11/18/2025","11:15","11/18/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКУ-1б; (Лабораторные занятия); неделя: 12","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-12; (Лаб-9); неделя: 12","11/18/2025","13:05","11/18/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-12; (Лабораторные занятия); неделя: 12","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-22; (Лаб-9); неделя: 12","11/18/2025","14:35","11/18/2025","15:55","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-22; (Лабораторные занятия); неделя: 12","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/405; (ИТ); 25 ДЦИ-22; (Лаб-13); неделя: 12","11/18/2025","16:05","11/18/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Информационные технологии); 25 ДЦИ-22; (Лабораторные занятия); неделя: 12","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/301; (УИИОИАИТ); 22 ДЦИ-12; (Лаб-16); неделя: 12","11/18/2025","17:45","11/18/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-12; (Лабораторные занятия); неделя: 12","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/401; (УИИОИАИТ); 22 ДЦИ-22; (Лаб-16); неделя: 12","11/18/2025","19:15","11/18/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-22; (Лабораторные занятия); неделя: 12","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/406; (ИТ); 25 ДЦС-12; (Лаб-11); неделя: 12","11/19/2025","16:05","11/19/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/406; (Информационные технологии); 25 ДЦС-12; (Лабораторные занятия); неделя: 12","БГЭУ: 2/406","True"
"КАП; БГЭУ: 2/401; (ЭЭИС); 22 ДЦИ-11; (Лаб-16); неделя: 12","11/19/2025","17:45","11/19/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Экономическая эффективность информационных систем); 22 ДЦИ-11; (Лабораторные занятия); неделя: 12","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/405; (ЭЭИС); 22 ДЦИ-21; (Лаб-17); неделя: 12","11/19/2025","19:15","11/19/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Экономическая эффективность информационных систем); 22 ДЦИ-21; (Лабораторные занятия); неделя: 12","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/402; (ИТ); 25 ДЦИ-22; (Лаб-14); неделя: 12","11/20/2025","11:15","11/20/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 2/402; (Информационные технологии); 25 ДЦИ-22; (Лабораторные занятия); неделя: 12","БГЭУ: 2/402","True"
"КАП; БГЭУ: 2/402; (ИТ); 25 ДЦИ-12; (Лаб-14); неделя: 12","11/20/2025","13:05","11/20/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/402; (Информационные технологии); 25 ДЦИ-12; (Лабораторные занятия); неделя: 12","БГЭУ: 2/402","True"
"КАП; БГЭУ: 5/216; (ИИО); 24 ДГЭ-11; (Лаб-5); неделя: 12","11/20/2025","16:05","11/20/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 5/216; (ИТ-инфраструктура организации); 24 ДГЭ-11; (Лабораторные занятия); неделя: 12","БГЭУ: 5/216","True"
"КАП; БГЭУ: 4/601; (ЦТПД); 24 ДКУ-1б; (Лаб-21); неделя: 12","11/21/2025","8:15","11/21/2025","9:35","False","Ковалёв Александр Петрович; БГЭУ: 4/601; (Цифровые технологии представления данных); 24 ДКУ-1б; (Лабораторные занятия); неделя: 12","БГЭУ: 4/601","True"
"КАП; БГЭУ: 4/601; (ЦТПД); 24 ДКР-1б; (Лаб-21); неделя: 12","11/21/2025","9:45","11/21/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 4/601; (Цифровые технологии представления данных); 24 ДКР-1б; (Лабораторные занятия); неделя: 12","БГЭУ: 4/601","True"
"КАП; БГЭУ: 5/216; (ИИО); 24 ДГЭ-12; (Лаб-10); неделя: 12","11/21/2025","16:05","11/21/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 5/216; (ИТ-инфраструктура организации); 24 ДГЭ-12; (Лабораторные занятия); неделя: 12","БГЭУ: 5/216","True"
"КАП; БГЭУ: 5/218; (ИИО); 24 ДГЭ-11; (Лаб-6); неделя: 12","11/22/2025","9:45","11/22/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 5/218; (ИТ-инфраструктура организации); 24 ДГЭ-11; (Лабораторные занятия); неделя: 12","БГЭУ: 5/218","True"
"КАП; БГЭУ: 5/218; (ИИО); 24 ДГЭ-11; (Лаб-7); неделя: 12","11/22/2025","11:15","11/22/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 5/218; (ИТ-инфраструктура организации); 24 ДГЭ-11; (Лабораторные занятия); неделя: 12","БГЭУ: 5/218","True"
"КАП; БГЭУ: 2/301; (ЭЭИС); 22 ДЦИ-11; (Лаб-17); неделя: 14","12/01/2025","19:15","12/01/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Экономическая эффективность информационных систем); 22 ДЦИ-11; (Лабораторные занятия); неделя: 14","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКР-1б; (Лаб-22); неделя: 14","12/02/2025","9:45","12/02/2025","11:05","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКР-1б; (Лабораторные занятия); неделя: 14","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/308; (ЦТПД); 24 ДКУ-1б; (Лаб-22); неделя: 14","12/02/2025","11:15","12/02/2025","12:35","False","Ковалёв Александр Петрович; БГЭУ: 2/308; (Цифровые технологии представления данных); 24 ДКУ-1б; (Лабораторные занятия); неделя: 14","БГЭУ: 2/308","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-12; (Лаб-10); неделя: 14","12/02/2025","13:05","12/02/2025","14:25","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-12; (Лабораторные занятия); неделя: 14","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/301; (УБП); 23 ДЦИ-22; (Лаб-10); неделя: 14","12/02/2025","14:35","12/02/2025","15:55","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление бизнес-процессами); 23 ДЦИ-22; (Лабораторные занятия); неделя: 14","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/405; (ИТ); 25 ДЦС-12; (Лаб-12); неделя: 14","12/02/2025","16:05","12/02/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Информационные технологии); 25 ДЦС-12; (Лабораторные занятия); неделя: 14","БГЭУ: 2/405","True"
"КАП; БГЭУ: 2/301; (УИИОИАИТ); 22 ДЦИ-12; (Лаб-17); неделя: 14","12/02/2025","17:45","12/02/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/301; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-12; (Лабораторные занятия); неделя: 14","БГЭУ: 2/301","True"
"КАП; БГЭУ: 2/401; (УИИОИАИТ); 22 ДЦИ-22; (Лаб-17); неделя: 14","12/02/2025","19:15","12/02/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Управление информационной инфраструктурой организации и аудит информационных технологий); 22 ДЦИ-22; (Лабораторные занятия); неделя: 14","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/406; (ИТ); 25 ДЦС-12; (Лаб-13); неделя: 14","12/03/2025","16:05","12/03/2025","17:25","False","Ковалёв Александр Петрович; БГЭУ: 2/406; (Информационные технологии); 25 ДЦС-12; (Лабораторные занятия); неделя: 14","БГЭУ: 2/406","True"
"КАП; БГЭУ: 2/401; (ЭЭИС); 22 ДЦИ-11; (Лаб-18); неделя: 14","12/03/2025","17:45","12/03/2025","19:05","False","Ковалёв Александр Петрович; БГЭУ: 2/401; (Экономическая эффективность информационных систем); 22 ДЦИ-11; (Лабораторные занятия); неделя: 14","БГЭУ: 2/401","True"
"КАП; БГЭУ: 2/405; (ЭЭИС); 22 ДЦИ-21; (Лаб-18); неделя: 14","12/03/2025","19:15","12/03/2025","20:35","False","Ковалёв Александр Петрович; БГЭУ: 2/405; (Экономическая эффективность информационных систем); 22 ДЦИ-21; (Лабораторные занятия); неделя: 14","БГЭУ: 2/405","True"
